"","Var1","Var2","Phone_NOTENG","Phone_ENG","Econ","Loc","Glob","acoustic_distance","response_var"
"1811","subject_11","trial_61","ɳ","n",0.3817204301,0.125,-0.07661290323,0.54887734059071,0
"1812","subject_12","trial_61","ɳ","j",0.3817204301,0.125,-0.07661290323,0.24445951631444,1
"1813","subject_13","trial_61","ɽ","b",0.0770609319,0.1326164875,0.1553166069,-1.61453638146467,0
"1814","subject_14","trial_61","ɽ","d",0.0770609319,0.1326164875,0.1553166069,0.12733145914267,1
"1815","subject_15","trial_61","ɽ","g",0.0770609319,0.1326164875,0.1553166069,-0.53831970161309,1
"1816","subject_16","trial_61","ɽ","p",0.0770609319,0.1326164875,0.1553166069,-1.11250819479602,1
"1817","subject_17","trial_61","ɽ","t",0.0770609319,0.1326164875,0.1553166069,-0.0971209008228699,1
"1818","subject_18","trial_61","ɽ","k",0.0770609319,0.1326164875,0.1553166069,-1.78989514613954,1
"1819","subject_19","trial_61","ɽ","ð",0.0770609319,0.1326164875,0.1553166069,-0.44747281090639,1
"1820","subject_20","trial_61","ɽ","ɾ",0.0770609319,0.1326164875,0.1553166069,0.24729505138738,1
"1821","subject_21","trial_61","ʈ","t",0.3817204301,0.1827956989,-0.08870967742,0.139983112483201,1
"1822","subject_22","trial_61","ʈ","d",0.3817204301,0.1827956989,-0.08870967742,-0.26240255792794,1
"1823","subject_23","trial_61","ɣ","g",0.2367172676,0.1385199241,0.1266603416,0.07222050747409,0
"1824","subject_24","trial_61","ɣ","k",0.2367172676,0.1385199241,0.1266603416,-0.53831970161309,0
"1825","subject_25","trial_61","ɣ","h",0.2367172676,0.1385199241,0.1266603416,-0.3892194104869,0
"1826","subject_26","trial_61","x","k",0.295436664,0.1931348222,-0.03618134263,-0.36795391487243,0
"1827","subject_27","trial_61","x","h",0.295436664,0.1931348222,-0.03618134263,0.28865129200255,1
"1828","subject_28","trial_61","x","s",0.295436664,0.1931348222,-0.03618134263,-0.87161196819214,0
"1829","subject_29","trial_61","x","ʃ",0.295436664,0.1931348222,-0.03618134263,-0.6083012001128,1
"1830","subject_30","trial_61","bʰ","b",0.01668520578,0.1062291435,0.1683644595,0.0618853178926599,0
"1831","subject_1","trial_62","bʰ","d",0.01668520578,0.1062291435,0.1683644595,-0.66428426160508,0
"1832","subject_2","trial_62","bʰ","g",0.01668520578,0.1062291435,0.1683644595,-0.65362190141363,0
"1833","subject_3","trial_62","bʰ","p",0.01668520578,0.1062291435,0.1683644595,-0.219837265703499,1
"1834","subject_4","trial_62","bʰ","t",0.01668520578,0.1062291435,0.1683644595,-0.85640986837544,1
"1835","subject_5","trial_62","bʰ","k",0.01668520578,0.1062291435,0.1683644595,-0.85640986837544,0
"1836","subject_6","trial_62","bʰ","v",0.01668520578,0.1062291435,0.1683644595,-0.324695590643819,0
"1837","subject_7","trial_62","d̪ʰ","b",0.2001093494,0.1550027337,0.2191323693,-0.53924567926845,0
"1838","subject_8","trial_62","d̪ʰ","d",0.2001093494,0.1550027337,0.2191323693,0.30164056720466,0
"1839","subject_9","trial_62","d̪ʰ","g",0.2001093494,0.1550027337,0.2191323693,-0.53513664966592,0
"1840","subject_10","trial_62","d̪ʰ","p",0.2001093494,0.1550027337,0.2191323693,-0.91295934236769,1
"1841","subject_11","trial_62","d̪ʰ","t",0.2001093494,0.1550027337,0.2191323693,-0.11503790598643,1
"1842","subject_12","trial_62","d̪ʰ","k",0.2001093494,0.1550027337,0.2191323693,-0.72666523095823,1
"1843","subject_13","trial_62","d̪ʰ","ð",0.2001093494,0.1550027337,0.2191323693,-0.27898720356059,0
"1844","subject_14","trial_62","ɖ","b",0.3817204301,0.1693548387,0.03225806452,-0.47826465691113,1
"1845","subject_15","trial_62","ɖ","d",0.3817204301,0.1693548387,0.03225806452,0.17303232959971,0
"1846","subject_16","trial_62","ɖ","g",0.3817204301,0.1693548387,0.03225806452,-0.6205589829249,1
"1847","subject_17","trial_62","ɖ","p",0.3817204301,0.1693548387,0.03225806452,-0.85600230262639,1
"1848","subject_18","trial_62","ɖ","t",0.3817204301,0.1693548387,0.03225806452,-0.27667604381396,0
"1849","subject_19","trial_62","ɖ","k",0.3817204301,0.1693548387,0.03225806452,-0.91615826003434,1
"1850","subject_20","trial_62","ɖ","ð",0.3817204301,0.1693548387,0.03225806452,-0.58853296579063,1
"1851","subject_21","trial_62","ɖʰ","b",0.04786680541,0.08532778356,0.2474881015,-0.68808191514267,0
"1852","subject_22","trial_62","ɖʰ","d",0.04786680541,0.08532778356,0.2474881015,0.20167511999017,1
"1853","subject_23","trial_62","ɖʰ","g",0.04786680541,0.08532778356,0.2474881015,-0.54541839393655,1
"1854","subject_24","trial_62","ɖʰ","p",0.04786680541,0.08532778356,0.2474881015,-0.834715444404,0
"1855","subject_25","trial_62","ɖʰ","t",0.04786680541,0.08532778356,0.2474881015,-0.3368152204949,1
"1856","subject_26","trial_62","ɖʰ","k",0.04786680541,0.08532778356,0.2474881015,-0.770926331976,1
"1857","subject_27","trial_62","ɖʰ","ð",0.04786680541,0.08532778356,0.2474881015,-0.11512523452443,1
"1858","subject_28","trial_62","dʒʰ","d",0.01668520578,0.1062291435,0.1239388795,-0.433702190605939,1
"1859","subject_29","trial_62","dʒʰ","z",0.01668520578,0.1062291435,0.1239388795,-0.67116255861138,1
"1860","subject_30","trial_62","dʒʰ","t",0.01668520578,0.1062291435,0.1239388795,-0.76136525128921,1
"1861","subject_1","trial_63","dʒʰ","s",0.01668520578,0.1062291435,0.1239388795,-0.7233715363913,1
"1862","subject_2","trial_63","dʒʰ","d͡ʒ",0.01668520578,0.1062291435,0.1239388795,0.24729505138738,1
"1863","subject_3","trial_63","dʒʰ","t͡ʃ",0.01668520578,0.1062291435,0.1239388795,-0.37762794062756,1
"1864","subject_4","trial_63","ɡʰ","b",0.01668520578,0.1062291435,0.1516694963,-0.44747281090639,0
"1865","subject_5","trial_63","ɡʰ","d",0.01668520578,0.1062291435,0.1516694963,-0.45203414309149,1
"1866","subject_6","trial_63","ɡʰ","g",0.01668520578,0.1062291435,0.1516694963,0.20167511999017,1
"1867","subject_7","trial_63","ɡʰ","p",0.01668520578,0.1062291435,0.1516694963,-0.78039481232873,1
"1868","subject_8","trial_63","ɡʰ","t",0.01668520578,0.1062291435,0.1516694963,-0.96652040763977,1
"1869","subject_9","trial_63","ɡʰ","k",0.01668520578,0.1062291435,0.1516694963,-0.0721818889485899,1
"1870","subject_10","trial_63","ɳ","n",0.3817204301,0.125,-0.07661290323,0.54887734059071,0
"1871","subject_11","trial_63","ɳ","j",0.3817204301,0.125,-0.07661290323,0.24445951631444,1
"1872","subject_12","trial_63","ɽ","b",0.0770609319,0.1326164875,0.1553166069,-1.61453638146467,1
"1873","subject_13","trial_63","ɽ","d",0.0770609319,0.1326164875,0.1553166069,0.12733145914267,0
"1874","subject_14","trial_63","ɽ","g",0.0770609319,0.1326164875,0.1553166069,-0.53831970161309,1
"1875","subject_15","trial_63","ɽ","p",0.0770609319,0.1326164875,0.1553166069,-1.11250819479602,0
"1876","subject_16","trial_63","ɽ","t",0.0770609319,0.1326164875,0.1553166069,-0.0971209008228699,0
"1877","subject_17","trial_63","ɽ","k",0.0770609319,0.1326164875,0.1553166069,-1.78989514613954,1
"1878","subject_18","trial_63","ɽ","ð",0.0770609319,0.1326164875,0.1553166069,-0.44747281090639,1
"1879","subject_19","trial_63","ɽ","ɾ",0.0770609319,0.1326164875,0.1553166069,0.24729505138738,0
"1880","subject_20","trial_63","ʈ","t",0.3817204301,0.1827956989,-0.08870967742,0.139983112483201,1
"1881","subject_21","trial_63","ʈ","d",0.3817204301,0.1827956989,-0.08870967742,-0.26240255792794,0
"1882","subject_22","trial_63","ɣ","g",0.2367172676,0.1385199241,0.1266603416,0.07222050747409,0
"1883","subject_23","trial_63","ɣ","k",0.2367172676,0.1385199241,0.1266603416,-0.53831970161309,1
"1884","subject_24","trial_63","ɣ","h",0.2367172676,0.1385199241,0.1266603416,-0.3892194104869,1
"1885","subject_25","trial_63","x","k",0.295436664,0.1931348222,-0.03618134263,-0.36795391487243,0
"1886","subject_26","trial_63","x","h",0.295436664,0.1931348222,-0.03618134263,0.28865129200255,0
"1887","subject_27","trial_63","x","s",0.295436664,0.1931348222,-0.03618134263,-0.87161196819214,1
"1888","subject_28","trial_63","x","ʃ",0.295436664,0.1931348222,-0.03618134263,-0.6083012001128,1
"1889","subject_29","trial_63","bʰ","b",0.01668520578,0.1062291435,0.1683644595,0.0618853178926599,0
"1890","subject_30","trial_63","bʰ","d",0.01668520578,0.1062291435,0.1683644595,-0.66428426160508,1
"1891","subject_1","trial_64","bʰ","g",0.01668520578,0.1062291435,0.1683644595,-0.65362190141363,1
"1892","subject_2","trial_64","bʰ","p",0.01668520578,0.1062291435,0.1683644595,-0.219837265703499,0
"1893","subject_3","trial_64","bʰ","t",0.01668520578,0.1062291435,0.1683644595,-0.85640986837544,1
"1894","subject_4","trial_64","bʰ","k",0.01668520578,0.1062291435,0.1683644595,-0.85640986837544,1
"1895","subject_5","trial_64","bʰ","v",0.01668520578,0.1062291435,0.1683644595,-0.324695590643819,1
"1896","subject_6","trial_64","d̪ʰ","b",0.2001093494,0.1550027337,0.2191323693,-0.53924567926845,0
"1897","subject_7","trial_64","d̪ʰ","d",0.2001093494,0.1550027337,0.2191323693,0.30164056720466,0
"1898","subject_8","trial_64","d̪ʰ","g",0.2001093494,0.1550027337,0.2191323693,-0.53513664966592,1
"1899","subject_9","trial_64","d̪ʰ","p",0.2001093494,0.1550027337,0.2191323693,-0.91295934236769,1
"1900","subject_10","trial_64","d̪ʰ","t",0.2001093494,0.1550027337,0.2191323693,-0.11503790598643,1
"1901","subject_11","trial_64","d̪ʰ","k",0.2001093494,0.1550027337,0.2191323693,-0.72666523095823,0
"1902","subject_12","trial_64","d̪ʰ","ð",0.2001093494,0.1550027337,0.2191323693,-0.27898720356059,1
"1903","subject_13","trial_64","ɖ","b",0.3817204301,0.1693548387,0.03225806452,-0.47826465691113,0
"1904","subject_14","trial_64","ɖ","d",0.3817204301,0.1693548387,0.03225806452,0.17303232959971,1
"1905","subject_15","trial_64","ɖ","g",0.3817204301,0.1693548387,0.03225806452,-0.6205589829249,1
"1906","subject_16","trial_64","ɖ","p",0.3817204301,0.1693548387,0.03225806452,-0.85600230262639,0
"1907","subject_17","trial_64","ɖ","t",0.3817204301,0.1693548387,0.03225806452,-0.27667604381396,1
"1908","subject_18","trial_64","ɖ","k",0.3817204301,0.1693548387,0.03225806452,-0.91615826003434,1
"1909","subject_19","trial_64","ɖ","ð",0.3817204301,0.1693548387,0.03225806452,-0.58853296579063,1
"1910","subject_20","trial_64","ɖʰ","b",0.04786680541,0.08532778356,0.2474881015,-0.68808191514267,1
"1911","subject_21","trial_64","ɖʰ","d",0.04786680541,0.08532778356,0.2474881015,0.20167511999017,1
"1912","subject_22","trial_64","ɖʰ","g",0.04786680541,0.08532778356,0.2474881015,-0.54541839393655,0
"1913","subject_23","trial_64","ɖʰ","p",0.04786680541,0.08532778356,0.2474881015,-0.834715444404,0
"1914","subject_24","trial_64","ɖʰ","t",0.04786680541,0.08532778356,0.2474881015,-0.3368152204949,1
"1915","subject_25","trial_64","ɖʰ","k",0.04786680541,0.08532778356,0.2474881015,-0.770926331976,0
"1916","subject_26","trial_64","ɖʰ","ð",0.04786680541,0.08532778356,0.2474881015,-0.11512523452443,1
"1917","subject_27","trial_64","dʒʰ","d",0.01668520578,0.1062291435,0.1239388795,-0.433702190605939,1
"1918","subject_28","trial_64","dʒʰ","z",0.01668520578,0.1062291435,0.1239388795,-0.67116255861138,0
"1919","subject_29","trial_64","dʒʰ","t",0.01668520578,0.1062291435,0.1239388795,-0.76136525128921,1
"1920","subject_30","trial_64","dʒʰ","s",0.01668520578,0.1062291435,0.1239388795,-0.7233715363913,1
"1921","subject_1","trial_65","dʒʰ","d͡ʒ",0.01668520578,0.1062291435,0.1239388795,0.24729505138738,0
"1922","subject_2","trial_65","dʒʰ","t͡ʃ",0.01668520578,0.1062291435,0.1239388795,-0.37762794062756,0
"1923","subject_3","trial_65","ɡʰ","b",0.01668520578,0.1062291435,0.1516694963,-0.44747281090639,1
"1924","subject_4","trial_65","ɡʰ","d",0.01668520578,0.1062291435,0.1516694963,-0.45203414309149,1
"1925","subject_5","trial_65","ɡʰ","g",0.01668520578,0.1062291435,0.1516694963,0.20167511999017,1
"1926","subject_6","trial_65","ɡʰ","p",0.01668520578,0.1062291435,0.1516694963,-0.78039481232873,1
"1927","subject_7","trial_65","ɡʰ","t",0.01668520578,0.1062291435,0.1516694963,-0.96652040763977,1
"1928","subject_8","trial_65","ɡʰ","k",0.01668520578,0.1062291435,0.1516694963,-0.0721818889485899,0
"1929","subject_9","trial_65","ɳ","n",0.3817204301,0.125,-0.07661290323,0.54887734059071,1
"1930","subject_10","trial_65","ɳ","j",0.3817204301,0.125,-0.07661290323,0.24445951631444,0
"1931","subject_11","trial_65","ɽ","b",0.0770609319,0.1326164875,0.1553166069,-1.61453638146467,0
"1932","subject_12","trial_65","ɽ","d",0.0770609319,0.1326164875,0.1553166069,0.12733145914267,1
"1933","subject_13","trial_65","ɽ","g",0.0770609319,0.1326164875,0.1553166069,-0.53831970161309,1
"1934","subject_14","trial_65","ɽ","p",0.0770609319,0.1326164875,0.1553166069,-1.11250819479602,1
"1935","subject_15","trial_65","ɽ","t",0.0770609319,0.1326164875,0.1553166069,-0.0971209008228699,0
"1936","subject_16","trial_65","ɽ","k",0.0770609319,0.1326164875,0.1553166069,-1.78989514613954,1
"1937","subject_17","trial_65","ɽ","ð",0.0770609319,0.1326164875,0.1553166069,-0.44747281090639,1
"1938","subject_18","trial_65","ɽ","ɾ",0.0770609319,0.1326164875,0.1553166069,0.24729505138738,0
"1939","subject_19","trial_65","ʈ","t",0.3817204301,0.1827956989,-0.08870967742,0.139983112483201,1
"1940","subject_20","trial_65","ʈ","d",0.3817204301,0.1827956989,-0.08870967742,-0.26240255792794,1
"1941","subject_21","trial_65","ɣ","g",0.2367172676,0.1385199241,0.1266603416,0.07222050747409,1
"1942","subject_22","trial_65","ɣ","k",0.2367172676,0.1385199241,0.1266603416,-0.53831970161309,1
"1943","subject_23","trial_65","ɣ","h",0.2367172676,0.1385199241,0.1266603416,-0.3892194104869,1
"1944","subject_24","trial_65","x","k",0.295436664,0.1931348222,-0.03618134263,-0.36795391487243,1
"1945","subject_25","trial_65","x","h",0.295436664,0.1931348222,-0.03618134263,0.28865129200255,0
"1946","subject_26","trial_65","x","s",0.295436664,0.1931348222,-0.03618134263,-0.87161196819214,1
"1947","subject_27","trial_65","x","ʃ",0.295436664,0.1931348222,-0.03618134263,-0.6083012001128,1
"1948","subject_28","trial_65","bʰ","b",0.01668520578,0.1062291435,0.1683644595,0.0618853178926599,0
"1949","subject_29","trial_65","bʰ","d",0.01668520578,0.1062291435,0.1683644595,-0.66428426160508,1
"1950","subject_30","trial_65","bʰ","g",0.01668520578,0.1062291435,0.1683644595,-0.65362190141363,1
"1951","subject_1","trial_66","bʰ","p",0.01668520578,0.1062291435,0.1683644595,-0.219837265703499,1
"1952","subject_2","trial_66","bʰ","t",0.01668520578,0.1062291435,0.1683644595,-0.85640986837544,1
"1953","subject_3","trial_66","bʰ","k",0.01668520578,0.1062291435,0.1683644595,-0.85640986837544,1
"1954","subject_4","trial_66","bʰ","v",0.01668520578,0.1062291435,0.1683644595,-0.324695590643819,0
"1955","subject_5","trial_66","d̪ʰ","b",0.2001093494,0.1550027337,0.2191323693,-0.53924567926845,0
"1956","subject_6","trial_66","d̪ʰ","d",0.2001093494,0.1550027337,0.2191323693,0.30164056720466,0
"1957","subject_7","trial_66","d̪ʰ","g",0.2001093494,0.1550027337,0.2191323693,-0.53513664966592,0
"1958","subject_8","trial_66","d̪ʰ","p",0.2001093494,0.1550027337,0.2191323693,-0.91295934236769,0
"1959","subject_9","trial_66","d̪ʰ","t",0.2001093494,0.1550027337,0.2191323693,-0.11503790598643,1
"1960","subject_10","trial_66","d̪ʰ","k",0.2001093494,0.1550027337,0.2191323693,-0.72666523095823,1
"1961","subject_11","trial_66","d̪ʰ","ð",0.2001093494,0.1550027337,0.2191323693,-0.27898720356059,0
"1962","subject_12","trial_66","ɖ","b",0.3817204301,0.1693548387,0.03225806452,-0.47826465691113,1
"1963","subject_13","trial_66","ɖ","d",0.3817204301,0.1693548387,0.03225806452,0.17303232959971,0
"1964","subject_14","trial_66","ɖ","g",0.3817204301,0.1693548387,0.03225806452,-0.6205589829249,1
"1965","subject_15","trial_66","ɖ","p",0.3817204301,0.1693548387,0.03225806452,-0.85600230262639,1
"1966","subject_16","trial_66","ɖ","t",0.3817204301,0.1693548387,0.03225806452,-0.27667604381396,1
"1967","subject_17","trial_66","ɖ","k",0.3817204301,0.1693548387,0.03225806452,-0.91615826003434,1
"1968","subject_18","trial_66","ɖ","ð",0.3817204301,0.1693548387,0.03225806452,-0.58853296579063,1
"1969","subject_19","trial_66","ɖʰ","b",0.04786680541,0.08532778356,0.2474881015,-0.68808191514267,1
"1970","subject_20","trial_66","ɖʰ","d",0.04786680541,0.08532778356,0.2474881015,0.20167511999017,1
"1971","subject_21","trial_66","ɖʰ","g",0.04786680541,0.08532778356,0.2474881015,-0.54541839393655,0
"1972","subject_22","trial_66","ɖʰ","p",0.04786680541,0.08532778356,0.2474881015,-0.834715444404,1
"1973","subject_23","trial_66","ɖʰ","t",0.04786680541,0.08532778356,0.2474881015,-0.3368152204949,0
"1974","subject_24","trial_66","ɖʰ","k",0.04786680541,0.08532778356,0.2474881015,-0.770926331976,1
"1975","subject_25","trial_66","ɖʰ","ð",0.04786680541,0.08532778356,0.2474881015,-0.11512523452443,1
"1976","subject_26","trial_66","dʒʰ","d",0.01668520578,0.1062291435,0.1239388795,-0.433702190605939,1
"1977","subject_27","trial_66","dʒʰ","z",0.01668520578,0.1062291435,0.1239388795,-0.67116255861138,0
"1978","subject_28","trial_66","dʒʰ","t",0.01668520578,0.1062291435,0.1239388795,-0.76136525128921,0
"1979","subject_29","trial_66","dʒʰ","s",0.01668520578,0.1062291435,0.1239388795,-0.7233715363913,1
"1980","subject_30","trial_66","dʒʰ","d͡ʒ",0.01668520578,0.1062291435,0.1239388795,0.24729505138738,0
"1981","subject_1","trial_67","dʒʰ","t͡ʃ",0.01668520578,0.1062291435,0.1239388795,-0.37762794062756,1
"1982","subject_2","trial_67","ɡʰ","b",0.01668520578,0.1062291435,0.1516694963,-0.44747281090639,1
"1983","subject_3","trial_67","ɡʰ","d",0.01668520578,0.1062291435,0.1516694963,-0.45203414309149,0
"1984","subject_4","trial_67","ɡʰ","g",0.01668520578,0.1062291435,0.1516694963,0.20167511999017,1
"1985","subject_5","trial_67","ɡʰ","p",0.01668520578,0.1062291435,0.1516694963,-0.78039481232873,1
"1986","subject_6","trial_67","ɡʰ","t",0.01668520578,0.1062291435,0.1516694963,-0.96652040763977,0
"1987","subject_7","trial_67","ɡʰ","k",0.01668520578,0.1062291435,0.1516694963,-0.0721818889485899,1
"1988","subject_8","trial_67","ɳ","n",0.3817204301,0.125,-0.07661290323,0.54887734059071,1
"1989","subject_9","trial_67","ɳ","j",0.3817204301,0.125,-0.07661290323,0.24445951631444,1
"1990","subject_10","trial_67","ɽ","b",0.0770609319,0.1326164875,0.1553166069,-1.61453638146467,0
"1991","subject_11","trial_67","ɽ","d",0.0770609319,0.1326164875,0.1553166069,0.12733145914267,0
"1992","subject_12","trial_67","ɽ","g",0.0770609319,0.1326164875,0.1553166069,-0.53831970161309,0
"1993","subject_13","trial_67","ɽ","p",0.0770609319,0.1326164875,0.1553166069,-1.11250819479602,0
"1994","subject_14","trial_67","ɽ","t",0.0770609319,0.1326164875,0.1553166069,-0.0971209008228699,0
"1995","subject_15","trial_67","ɽ","k",0.0770609319,0.1326164875,0.1553166069,-1.78989514613954,0
"1996","subject_16","trial_67","ɽ","ð",0.0770609319,0.1326164875,0.1553166069,-0.44747281090639,0
"1997","subject_17","trial_67","ɽ","ɾ",0.0770609319,0.1326164875,0.1553166069,0.24729505138738,1
"1998","subject_18","trial_67","ʈ","t",0.3817204301,0.1827956989,-0.08870967742,0.139983112483201,1
"1999","subject_19","trial_67","ʈ","d",0.3817204301,0.1827956989,-0.08870967742,-0.26240255792794,1
"2000","subject_20","trial_67","ɣ","g",0.2367172676,0.1385199241,0.1266603416,0.07222050747409,0
